Gene_Symbol,U_statistic,P_value,FDR
RN7SKP51,103414.0,0.5444796175527598,
RN7SKP38,99017.0,0.250149815321545,
MIR1911,102076.0,0.5071444510583446,
RN7SKP188,102047.0,0.6920796977648219,
RNU2-63P,99298.5,0.3788822200925279,
RNU2-7P,101267.5,0.7870574920626796,
RNU4-64P,102575.0,0.9269196971205269,
RNY4P29,103000.0,0.3229785694628664,
RNU4-6P,102276.0,0.8952733927888902,
RNA5SP328,102880.5,0.7874017894179359,
RNA5SP229,102145.0,0.8698156239597598,
RNU6-1190P,97782.0,0.07753845028082154,
RN7SKP166,101739.5,0.5650035692373515,
RNA5SP25,95505.5,0.08293876668849848,
RNU4-46P,102500.0,,
RN7SKP206,102779.0,0.7493759156272588,
RNU4-53P,102836.5,0.9269088785839871,
RNU6-684P,103100.0,0.2786697027720584,
RN7SKP106,97432.5,0.12312749490026152,
RNU2-40P,104883.0,0.3181755308660892,
Y_RNA,103911.0,0.4206635401337002,
RN7SKP121,103382.5,0.311668862833515,
RNU6-233P,103831.0,0.6514566265970914,
RNA5SP144,102780.0,0.748506367364892,
RN7SKP212,102964.5,0.6662934305858211,
RN7SKP91,101745.5,0.5680791878607457,
RNU2-38P,101215.0,0.7201789220139979,
RNU4-14P,106476.0,0.27587623825482754,
RNU6-67P,99419.0,7.952816193684324e-05,
RNU6-860P,102288.0,0.640000510334593,
RNU4-83P,103291.0,0.3481365147708064,
RNU6-383P,104074.0,0.1841299160531058,
RNU2-62P,105920.5,0.28854863553074916,
RNA5SP225,101042.0,0.16621369853910672,
RNU4-47P,98681.5,0.404114293855527,
RNU2-68P,107617.0,0.185505694407326,
RNU4-27P,102031.0,0.7109977207244718,
RN7SKP286,103180.0,0.4878769297149286,
MIR1537,101023.0,0.5170373926488813,
RNA5SP120,100982.0,0.4277398326369165,
RNA5SP100,101161.5,0.008109251947513918,
RNA5SP136,103267.0,0.4454599280285415,
RN7SKP168,102336.0,0.8792212055047576,
RNU6-321P,103174.5,0.49140573690265266,
RN7SKP42,100525.5,0.24498199281840805,
RNA5SP21,102500.0,,
Y_RNA,102791.5,0.6672846676810524,
RNA5SP59,102486.0,0.9805376465332452,
RNU6-920P,100230.0,0.5314685814444986,
RN7SKP136,103068.0,0.5518553991093589,
RNU6-1086P,102635.0,0.951732311787091,
RNU6-565P,104646.0,0.17956294997600442,
RNU6-1328P,101233.5,0.1844067328494885,
RNU4-78P,105057.0,0.5741028997552313,
RN7SKP33,102478.0,0.9780295266942685,
RN7SKP261,102709.0,0.9293495433883647,
Y_RNA,113047.5,0.018200349678131462,
Y_RNA,103083.0,0.5413925406980507,
RN7SKP29,102095.0,0.7984180478491131,
RNU6-1068P,98691.5,0.09336613283472434,
RNU6-1133P,101866.0,0.5065761888521283,
RN7SKP97,94734.0,0.08947384683866613,
RNU6-193P,102486.0,0.9805376465332452,
RNU6-564P,110473.0,0.0755770350662955,
RNA5SP29,102690.5,0.9508888444247825,
RNA5SP104,102644.0,0.9168507400664239,
RNA5SP501,102254.0,0.8156065861059465,
RNU2-41P,103246.0,0.5554697003753275,
RNU6-1148P,101737.0,0.5269488829545698,
RN7SKP205,100799.5,0.4422321659975095,
RNU6-172P,104158.5,0.4631971481463124,
RN7SKP284,101238.0,0.1859716653463137,
SNORD63B,102500.0,,
RNU6-370P,101425.5,0.583700744865422,
Y_RNA,96750.5,0.00013666927784192247,
RN7SKP58,102864.0,0.8553363170065954,
RN7SKP262,103174.0,0.49172721718913537,
RNA5SP41,102274.0,0.8822899610458239,
RNA5SP265,102500.0,,
MIR1913,106734.5,0.08457302521682865,
RNU6-272P,100352.0,0.39563581779361845,
RN7SKP8,104649.5,0.43917545436413086,
RNA5SP222,102076.0,0.5071444510583446,
RNU6-651P,102243.5,0.8739157290556684,
RNU2-25P,97343.5,0.16626638453132336,
RN7SKP228,103961.0,0.40438457705796005,
RN7SKP94,106049.0,0.06693823845115746,
RN7SKP167,101462.0,0.5829836480078197,
RN7SKP216,102664.0,0.870711604310447,
RNA5SP127,102988.5,0.5140093404780212,
RNU2-14P,104828.0,0.1738561789563552,
RNU5A-5P,102011.0,0.7222887586943763,
RN7SKP68,104427.0,0.26776026441427503,
RNU4-22P,96355.5,0.1439994845098661,
Y_RNA,103300.0,0.21050203642249266,
RN7SKP259,96976.0,0.1289097529924268,
RNU2-61P,102753.5,0.8437391090298763,
RNA5SP184,101956.5,0.5038036617693531,
SNORD29,101776.0,0.15226348362783582,
RN7SKP137,101620.5,0.7184533764791774,
RN7SKP73,103087.0,0.5386192683366484,
RN7SKP264,105167.0,0.18834176523275392,
RNA5SP344,105261.5,0.2079802603584905,
RNU6-1135P,101155.0,0.0721747989927915,
RNA5SP306,102900.0,0.3770041405408042,
Y_RNA,102674.0,0.9691841080642373,
RNU6-55P,102283.0,0.7614822077450379,
RN7SKP247,103678.0,0.28382592166772325,
RNU6-284P,102289.0,0.6415829254268919,
RN7SKP268,100940.5,0.5057452944911309,
RN7SKP144,102526.5,0.9857832975352082,
RN7SKP161,92201.0,0.003922666131568771,
RNU6-130P,101150.5,0.7588786675225142,
RNA5SP369,102013.0,0.6702597071372927,
RNU6-847P,102585.5,0.8868733720298575,
RN7SKP169,104101.0,0.32114790937280036,
Y_RNA,109128.5,0.1449293495593123,
RNU6-1245P,100024.5,0.23895010075462086,
RNU6-325P,102572.0,0.9298547753877529,
RN7SKP126,103373.5,0.45320211653297915,
RNA5SP31,102700.0,0.5330297092726521,
RNU2-55P,103600.0,0.14146079468422573,
Y_RNA,95649.5,0.040733549350188344,
RNA5SP155,102361.0,0.9727190030524459,
RNU6-602P,104364.5,0.16951452981656157,
RMRPP5,102587.5,0.8842301117991886,
RNA5SP115,101716.0,0.6594015432743616,
RNU5E-9P,100402.0,0.07665401266843695,
RNU2-72P,101817.0,0.7489503873514776,
MIR1538,102500.0,,
RNA5SP247,102335.0,0.9598428373954888,
RN7SKP296,105993.0,0.4206866830470869,
RN7SKP102,102957.0,0.7048567901789126,
RN7SKP181,102775.0,0.7528572854285144,
RNU2-32P,101267.0,0.4783208207476811,
RN7SKP263,102043.0,0.7710707862482887,
RN7SKP140,101449.0,0.35787996507837894,
RNA5SP304,104243.5,0.387269374698453,
RN7SKP207,102472.0,0.9820943107087505,
RNA5SP450,93152.5,0.014024650377044465,
RN7SKP252,101161.0,0.3174713861442551,
RN7SKP112,99684.5,0.18259655971158895,
RNU4-88P,103522.0,0.5023904659245169,
RNU2-18P,100131.5,0.4007700379880711,
RNY1P3,102368.5,0.9134445232595568,
RNA5SP280,98351.0,0.022346299732474623,
RN7SKP142,101154.0,0.07196313606458236,
RNA5SP209,101997.0,0.85281555193278,
RN7SKP17,104236.5,0.44431551922155255,
RNU4-61P,102162.0,0.8724211538794678,
RNA5SP39,99972.5,0.5732226807195513,
RNU6-373P,100240.5,0.07840896518966758,
RNU6-1199P,103756.5,0.4861240611048976,
Y_RNA,100532.5,0.6543820439779224,
RNU6-177P,102014.0,0.8312899101186481,
RN7SKP100,104194.0,0.5107797005944563,
RNU6-293P,104413.0,0.44792311587298206,
RNU6-1001P,102469.0,0.9744903812754135,
RNU2-22P,96696.5,0.2044995642220626,
RN7SKP297,103130.5,0.7871941916180255,
RNA5SP221,97272.5,0.13108459317889826,
RNU6-1217P,102449.5,0.9795271254182931,
RNU4-74P,101906.0,0.6335844926612746,
RNU6-607P,103503.0,0.5548949498642555,
RNU6-938P,100482.5,0.18537204125602347,
Y_RNA,102321.5,0.9590436839390395,
RN7SKP192,101494.5,0.500408633884162,
SNORD71,97670.0,0.18985080612897065,
RNU6-1054P,101948.5,0.8674267675882673,
RN7SKP270,101766.5,0.326963429421153,
RNA5SP294,100556.5,0.420622058174675,
RNU4-63P,104280.0,0.105295315746421,
RNU2-64P,102106.5,0.7776760623852255,
Y_RNA,90489.5,0.008554709177141446,
RNU6-785P,102500.0,,
RNU6-575P,101733.0,0.5247833583171508,
RNA5SP508,99852.5,0.3811608630808596,
RN7SKP194,101442.0,0.20944223308497956,
RNA5SP492,99621.5,0.31053095401847697,
RNU6-387P,96318.5,0.1749341191897298,
RNU6-592P,102700.0,0.5330297092726521,
RN7SKP53,102964.0,0.6171954502030517,
Y_RNA,102888.0,0.8754089306135384,
RN7SKP172,99517.5,0.18519037667430316,
RNA5SP498,99448.0,0.4943799263510511,
RNU6-57P,103978.0,0.6476136617188124,
RN7SKP85,101122.5,0.39334839135956146,
RN7SKP165,103230.5,0.6593832279031107,
RNU6-195P,102500.0,,
RNU6-954P,101153.5,0.49961959098411657,
RNA5SP107,103988.0,0.50505216714982,
RNA5SP270,102685.0,0.7726073672370275,
SNORD83,101225.0,0.4074233921666208,
RNY3P8,93770.5,0.049309921283863745,
RN7SKP108,101950.5,0.6242706522811099,
Y_RNA,108514.5,0.1057555740752526,
Y_RNA,105724.5,0.11364210544728019,
RN7SKP30,99678.0,0.5315549148592031,
RNU6-1304P,104179.5,0.5576978413912144,
RN7SKP101,102145.0,0.7304546065649762,
RNU6-722P,95596.0,0.13143256167044756,
RNU6-516P,92961.0,0.03713762642684259,
RN7SKP279,102579.0,0.9230078127324117,
RNA5SP111,93950.5,0.05580441184721712,
RN7SKP293,103538.5,0.6460405741226847,
RN7SKP273,98152.5,0.2204009869445096,
RNU2-71P,101654.5,0.6187106086207717,
RNU6-1052P,103178.0,0.48915855378436046,
RNU6-603P,100321.5,0.034286204110712676,
RNU2-6P,98961.0,0.320097018033186,
RN7SKP3,102229.0,0.8477626608370652,
H2BP1,88928.0,0.0029460138345688254,
KLF2P3,111439.5,0.021189157561990926,
IGLV9-49,108324.5,0.20296530474796504,
ZNF385D-AS2,103466.0,0.415100544494993,
EHHADH-AS1,99330.5,0.10385550965640254,
FTH1P10,104134.0,0.7211255247848303,
CDY15P,102500.0,,
LINC02661,101734.5,0.47709082714958295,
LINC01778,97966.0,0.3218637806264738,
H2ACP1,103200.0,0.2417075904141316,
LINC02068,101121.0,0.7632234710328981,
SDCBP2P1,95892.0,0.015493736715896494,
RDXP2,103016.0,0.7208460624697681,
CLDN10-AS1,99236.0,0.3255782667884177,
TRBV29OR9-2,104054.5,0.4880645967180699,
RBM22P7,102489.0,0.9848620208508244,
RPS10P7,102633.5,0.9768154293570837,
PRR3P1,102844.0,0.857531321817668,
MEG9,95330.0,0.11687801834159557,
LINC00397,101060.0,0.5241796930625915,
XKRYP5,102500.0,,
USP9YP18,102500.0,,
RPL17P17,98521.5,0.25337871665874323,
RPS26P15,100694.5,0.6932006011619647,
TRIM49D1,102784.5,0.6748237789326796,
LIMK2P1,101995.0,0.8044743231986657,
RBM7P1,98738.0,0.3236294849660758,
MTND6P21,89287.0,0.003185128186388105,
RPS29P9,104441.5,0.36952444550790975,
PLXNA4-AS1,99971.5,0.3639833424574901,
TMSB4XP3,105176.0,0.3908192493737359,
TH2LCRR,101916.0,0.8985400107053878,
USP17L2,98251.5,0.2833936295823113,
RPL6P21,101135.5,0.5871543781387507,
HMGN2P18,109834.0,0.07961261256245006,
HTATSF1P1,101354.5,0.5840219046965612,
TCAF1P1,102786.5,0.9501698428544118,
GAPDHP69,108229.0,0.20858013271666365,
LINC01825,108165.5,0.2111663351288292,
CALM1P1,104324.0,0.5470720958700492,
LINC02629,99425.5,0.16836194997521647,
VOPP1-DT,107466.5,0.19605406641330547,
VN1R42P,102384.0,0.9798650089131659,
ZDHHC12-DT,109759.5,0.11270445358162848,
LINC02238,101109.0,0.3294950522441926,
NUTM2A-AS1,86423.0,0.0004433222373501015,
TRPC6P1,101106.0,0.6880184595760991,
LINC01615,107306.0,0.29369830129698304,
LINC03053,106695.0,0.3588895149035718,
FRMPD4-AS1,103490.0,0.271573503968527,
MAPK6P2,103620.5,0.5654106279067174,
NEFHP1,103970.5,0.5100754799871066,
CHCHD2P5,98477.0,0.07995653624425396,
EXOSC6,91830.0,0.019733482675010985,
H2BL1P,104456.0,0.15482381915706028,
SLC35C2P1,101504.0,0.6660291388650966,
RNF14P4,106710.5,0.3481372941616968,
VPS52,110876.0,0.06723222483404014,
RPL35AP5,103582.0,0.8131184253128927,
SLC20A1P1,99778.5,0.0887362888673553,
RPL23AP53,94547.0,0.08226554978136255,
WHAMMP1,87359.0,0.0009385440506303646,
CDRT15,100030.5,0.5874451922199634,
LINC02968,115631.0,0.004115254213488953,
ATP6V0E1P2,107288.5,0.26604199413729845,
AFF2-IT1,101945.5,0.6211171675166804,
CSNK1A1P1,104252.0,0.6993163848360398,
KIF28P,102653.5,0.9733300996943446,
BABAM2-AS2,97506.5,0.27526621574249355,
RABGAP1L-IT1,110682.5,0.05208117501960313,
DOCK1-AS1,97444.0,0.26205470510838846,
EEF1A1P8,95082.5,0.1050865794716576,
HLA-DQB1-AS1,105280.0,0.5436203383534157,
ZBTB24-DT,94993.5,0.09943985004369962,
RPS15AP5,105122.0,0.49975626086654534,
TCEAL4P1,98779.0,0.005458018468499701,
LINC00630,87497.5,0.0010452066397185467,
ZNF844,97643.0,0.2886049895315562,
ACSL6-AS1,104574.0,0.23999951740663028,
MTND5P28,90677.0,0.009725995106595752,
SNRPBP1,103217.5,0.7479876554570221,
TMSB4XP4,103980.5,0.7463978608172372,
CCR5AS,108972.5,0.15730683871142614,
SMPD4P1,106851.0,0.33459050899507825,
USP9YP23,102500.0,,
TRIM60P17,100829.5,0.7122215268992629,
XPOTP2,106386.5,0.395810699501158,
LINC03007,89109.5,0.0034159127603689446,
CYP4F32P,103894.0,0.7515846741465847,
TNRC18P2,103934.5,0.7506457517171164,
RPL3P11,105297.5,0.35103153310927826,
USP17L15,102087.0,0.19741208029807722,
DHRSX-IT1,108290.0,0.20581749428184726,
CKMT1A,106702.5,0.3585276437458752,
TINCR,104194.0,0.7113495114170185,
TPMTP4,102652.0,0.8801260958134801,
RBMX2P3,99966.0,0.4861396903408667,
LINC02665,102408.5,0.9497041373729679,
RPL17P9,101911.0,0.8976777065625382,
TVP23CP1,104508.5,0.5870884469646529,
LINC01312,95863.5,0.0090934139416758,
LINC01986,95526.5,0.00140139957601775,
CENPVL1,103171.0,0.4936584363582449,
FNDC3CP,97829.5,0.1757659536495032,
LYPLA1P1,102159.5,0.6965306827008972,
LINC02142,101406.5,0.7624306659027809,
EEF1A1P41,103448.5,0.7322793971973907,
EBLN1,103845.0,0.7345496596347915,
CRPP1,102877.0,0.6757029431895707,
RPL17P13,108220.5,0.03422272947053917,
DSCR4-IT1,104882.0,0.14344187654281257,
HBD,101821.0,0.876815688571444,
SUPT20HL2,113085.0,0.013105422733923575,
VOPP2P,118922.5,0.00033278036749125316,
ZNF735,102869.0,0.8423923481791854,
LINC00370,104171.5,0.34722682291867624,
MTCO1P17,105952.0,0.3025256780223803,
RBM48P1,100563.0,0.2578603886664872,
AK4P4,94788.5,0.0910875360188986,
GSTA6P,100867.0,0.4482943327806965,
CYCSP32,100728.5,0.4129176653861071,
LINC01044,92373.0,0.0007167850954457506,
DEFA8P,101218.0,0.29562589236149717,
LINC01120,104436.0,0.6154134348513264,
NUP133-DT,106768.5,0.3255294087583047,
UBE2Q2P5Y,102500.0,,
RBMY2EP,101987.5,0.02371979960213854,
RFPL4A,99732.0,0.413445481128088,
RPL30P3,100675.5,0.5194441516890531,
TTTY17C,102500.0,,
LINC03076,94736.5,0.0896871548498992,
LINC01946,104916.0,0.488480265510735,
IGHV3-64,111047.0,0.06161809725979235,
UHRF2P1,94410.0,0.06667852267457379,
NEFHP2,106313.0,0.26238219965063525,
PRDM6-AS1,103121.5,0.8920632866659692,
BCL10-AS1,98544.5,0.3874765851960176,
RAB9AP3,102087.0,0.19741208029807722,
HMGB3P10,90772.0,0.010354356426766891,
KRT8P51,109239.5,0.12376433697093374,
C1GALT1C1L,87191.0,0.0008227086093272687,
SAMSN1-AS1,110981.5,0.04263916796294387,
NDUFB4P8,104700.5,0.6251209890992857,
EEF1A1P24,99133.0,0.4619685044828863,
NTSR1-AS1,99337.5,0.3650714278936744,
RPL34P3,101679.0,0.6110303694441533,
RPL34P26,100588.0,0.5981553466852969,
OR2AD1P,103207.5,0.6842227155675322,
RPSAP65,103000.0,0.3229785694628664,
IFNWP18,104549.5,0.19576680223439935,
LINC00571,98076.5,0.33381133922976025,
RPS24P14,104561.0,0.5158359171744351,
DIP2A-IT1,96581.0,0.18435253976364852,
ADH5P3,100854.5,0.6484679210071452,
MYH9-DT,99529.0,0.5162366472628168,
GOLGA6L11P,101595.0,0.4873411606960456,
RAET1E-AS1,98601.5,0.3371533253833082,
ZDHHC20P2,102999.0,0.7708488522596252,
IGSF3P2,102014.0,0.9113052067228005,
NSUN5P1,108655.0,0.17868628225836602,
SFR1P2,106151.0,0.1077248083909857,
TRIM64EP,101353.0,0.15809168430383225,
CRYGGP,102672.0,0.8387083969759015,
LINC02601,103873.0,0.764235508353995,
LINC01208,102001.0,0.9132518231687436,
DNAJA1P1,101812.0,0.6336802647742775,
RPL15P11,106098.5,0.43083690561013954,
YWHAQP10,100791.5,0.27629296911964896,
UQCRFS1P2,102568.5,0.979864208877038,
TFDP1P2,91592.0,0.017074981193235937,
RAD17P2,97241.0,0.16310304823571786,
MYOSLID-AS1,99568.5,0.5207194587742783,
LINC02247,108386.0,0.12632829192954798,
RPL6P28,102503.5,0.9994562519061683,
SUPT20HL1,109559.0,0.11587512597527883,
RPL18AP14,103140.5,0.8007636411449084,
LAPTM4A-DT,103236.0,0.8707906576960573,
OR51B3P,101417.0,0.6065125309091577,
HSP90AB5P,103368.5,0.7498717994846047,
RPS15AP15,103906.5,0.6265375368783268,
PSMD4P1,102500.0,,
RBMY2GP,102589.5,0.8815881395822533,
CCDC18-AS1,103398.0,0.8445229407216963,
ELOCP30,102848.0,0.7692816052549888,
MIR503HG,102769.0,0.953215307382776,
SIRPB3P,94330.0,0.055690594757631766,
TSSC2,91541.5,0.01664680118910148,
MED15P9,108910.5,0.12168528171970826,
LINC02593,104650.5,0.6385025926348681,
LINC01626,100711.0,0.27606773792578077,
LINC00205,106605.5,0.3697308332849548,
CACNA2D1-AS1,101765.5,0.8601071727942466,
GEMIN8P3,101483.0,0.49551872183800505,
CD99P1,104424.0,0.6742653890321342,
LGALS8-AS1,114851.0,0.006961235075170164,
RPL29P8,99239.5,0.4434597521945587,
RPS21P8,102276.0,0.7540155073661708,
LINC01983,107829.5,0.23096764294429772,
LINP1,90867.5,0.008293097858668932,
DIS3L2P1,103746.5,0.57328951208073,
UBE2E1-AS1,97021.0,0.22799184195889666,
COX5BP8,100514.5,0.06505866216981347,
IL10RB-DT,104354.0,0.6854733000883332,
CERS1,116026.5,0.0031199896224688313,
RPS20P14,98713.5,0.4080820974968262,
LINC00114,96461.5,0.09594234880125835,
BOLA3P4,101213.0,0.6173730384002291,
KRT8P28,100038.5,0.3421178961661012,
PYDC2-AS1,92785.5,0.029681362964421046,
PRR15-DT,118989.5,0.00031454817806091036,
DIAPH3-AS2,102924.0,0.8606600418601816,
IGKV1OR2-2,105668.0,0.31705787051942913,
CDH23-AS1,102761.5,0.7997637397510988,
PPIAP89,103780.0,0.7405726127300236,
CFL1P1,92055.5,0.022483196841318918,
EEF1A1P1,91569.0,0.01692111382128277,
LINC01342,111930.0,0.039245511932028826,
TERF1P6,100158.5,0.21540942247946293,
DAZAP2P1,94640.0,0.08591164085659227,
LINC01870,103291.0,0.7082006724491616,
BANF1P4,102606.0,0.9778610602697592,
PES1-AS1,99411.0,0.4428067500318842,
FAM95B1,101214.0,0.772606086590964,
EFCAB6-AS1,104117.5,0.7235677291881177,
VN1R40P,101607.0,0.75689063863887,
MYCNUT,110790.0,0.018506445161607515,
PDGFA-DT,100450.0,0.6542720381968946,
RAB9AP2,102500.0,,
LINC01805,99296.0,0.41021858190004534,
NPM1P19,106797.5,0.34062909074915815,
HLA-DPB1,118589.0,0.00043896810794408225,
SAP18P2,100629.0,0.553308341020418,
TESHL,102170.0,0.6264344720972423,
NBEAP3,103253.5,0.7636359416115784,
RPS27P1,99767.0,0.44981362385077894,
RPS8P10,107532.5,0.14110247093162187,
PPIAP53,100543.5,0.6690855598454353,
LINC01078,101127.0,0.20209746211613155,
ABCC5-AS1,110233.5,0.07120011643874553,
LINC01707,94661.5,0.01298873626697973,
FAM90A13,102500.0,,
OSER1-DT,93058.5,0.03911838383875986,
GNL2P1,98544.5,0.21456782044094969,
CCNJP2,100791.0,0.5156767297479288,
SEC13P1,105488.5,0.4967782843784494,
RPL23P4,102383.0,0.9429419739701222,
HMGB1P12,104665.0,0.09649918478149842,
EEF1A1P36,103488.0,0.8144166092169483,
LINC02471,106562.0,0.24903132046258625,
DPPA2P1,102388.5,0.8261557757003049,
RPL18AP9,108381.0,0.1967576265062856,
MTND1P27,106569.0,0.04129432305959122,
ASS1P2,106926.0,0.3335243758676998,
TNS1-AS1,97749.0,0.29925646996674915,
NUP35P1,92230.0,0.0015391276222048243,
LGALSL-DT,96184.0,0.16758029978897382,
KRT8P8,111252.5,0.055791086060165626,
LINC01014,103107.0,0.8351523204216635,
RPL6P31,104543.0,0.6550931481095514,
ROR1-AS1,97705.5,0.2948113436314608,
H2ACP2,100501.5,0.38635687491867665,
C1QTNF5,110919.5,0.03175310022175422,
MTND6P1,102088.0,0.19850065310433795,
LINC01767,95335.5,0.11660393699968823,
AFG3L1P,103170.0,0.8836912823781751,
CHROMR,91762.0,0.018964102995921373,
UBBP3,104734.5,0.48468831984682414,
THAP12P8,108178.5,0.12428470332178664,
ZNF587P1,95327.5,0.0849198396870794,
RPS27P11,106219.5,0.3736036227254831,
RRBP1P1,104135.5,0.5096606867831912,
DDX11L1,104445.5,0.46796503689076996,
PAFAH1B1P2,104292.5,0.6415963980372179,
BNIP3P42,103406.5,0.8370525559149693,
EXTL2P1,100511.0,0.09895899036325459,
ZNF736P1Y,102700.0,0.5330297092726521,
SMCR2,115581.5,0.003687364672963976,
SNRPD2P2,100529.0,0.3386645058300136,
HNRNPRP1,108024.5,0.21575005240126655,
LINC01874,90917.0,0.002947256843492923,
COX6A1P5,100870.0,0.41113179432759506,
RPL26P28,105331.5,0.4123622800754564,
CTNNBIP1-AS1,102500.0,,
TANAR,106350.5,0.36188427433373016,
LINC02647,102841.0,0.8090491060640611,
RPL32P35,103790.0,0.24995199755249087,
TRDD1,102800.0,0.44460447140559267,
YES1P1,98733.0,0.41049790712442913,
ATP5F1CP1,101951.5,0.9034282328649622,
USP12P2,99542.0,0.38337321368438537,
LINC01441,99729.5,0.21450907218042126,
RPL36AP46,107768.5,0.22297395201714443,
LINC01449,99726.0,0.5428532501391994,
RPL21P32,101825.0,0.8795119568324113,
MIR181A2HG,99241.5,0.47652525084345954,
EDRF1-DT,101432.5,0.8156459089505648,
LINC01853,102872.0,0.679768961001499,
TCEAL3-AS1,97254.0,0.2429527054568602,
EPB41L4A-AS1,93459.0,0.04821974793126065,
CDY8P,103300.0,0.21050203642249266,
LINC02561,105344.0,0.5335306859500712,
SFPQP1,102872.5,0.7535252289404114,
CDYLP1,102651.0,0.9339509828091022,
HMGN1P4,108531.0,0.1875501135706874,
IGKV3D-15,107395.0,0.28469277534772564,
MTND4P6,99314.0,0.11408324883367825,
CCNT2-AS1,94840.5,0.09421761760858965,
PAEPP1,105515.5,0.2668878209434109,
DMTF1-AS1,94911.5,0.09730876830549731,
LINC02612,98216.0,0.20436278853582746,
CPTP,117481.5,0.001062331177069087,
GAPDHP55,98784.0,0.32439788465001784,
EGFR-AS1,94439.5,0.06478538750243637,
RBISP5,104170.5,0.6002399208699064,
HSPA8P16,100172.5,0.5965529231737368,
ARSLP1,108432.5,0.14715457720917288,
SRSF3P4,107544.5,0.2184276930051997,
TUBB4BP5,102665.0,0.8452067293962627,
CALCRL-AS1,90243.0,0.007372291359028344,
RPL32P6,100067.0,0.5912384253978988,
SRIP2,105806.5,0.017540461567953882,
IQCC-AS1,111211.0,0.056458910234889144,
HMGN1P6,102500.0,,
DNMT3AP1,102079.5,0.778244339487852,
VEZTP1,90726.0,0.010090663949114953,
LINC00691,104088.5,0.6525784705009162,
TTTY22,101475.0,0.0013680554422017131,
SNHG14,92982.0,0.03755713379534111,
CHLSN-AS1,100165.0,0.605703086810963,
UBE2FP1,98699.0,0.406289002816165,
SLC44A3-AS1,100145.0,0.6069174890983648,
UBTFL8,99281.0,0.21677991024829102,
MTCO1P11,96072.5,0.1577626845452793,
RPL23AP41,109490.0,0.05777822094988544,
PPM1F-AS1,102634.0,0.9767282610722855,
POTEF-AS1,114385.5,0.002466404456501938,
CT47A10,102500.0,,
CFAP65-AS1,105536.5,0.5047117280999082,
BCAR3-AS1,100307.0,0.6318815636451283,
RPS24P8,105727.0,0.48079909291742196,
LINC01935,99782.5,0.3256655394600877,
ELMO1-AS1,98971.0,0.20731681158646575,
CYP4F25P,99665.5,0.5026309709102259,
ETDB,99633.5,0.15961710751353608,
CENPVL3,97082.5,0.19418589790167962,
MTRF1LP2,99525.0,0.4073023450060925,
INHBA-AS1,107976.0,0.23151864910513298,
PTPN2P2,95558.0,0.1213810576618143,
ATG12P2,110965.5,0.0551545276767803,
POU6F2-AS1,100974.0,0.3873388617955399,
POM121L10P,102382.0,0.9452656917526908,
UBE2SP2,114499.0,0.008693859564092967,
LINC01248,98774.0,0.17559070240445995,
DPPA2P2,99902.5,0.32034762992291277,
LINC01857,115792.0,0.003679512916584321,
MIR548XHG,101956.5,0.8713191595770352,
AMMECR1-IT1,102542.0,0.9907659129677945,
ASH2LP1,102844.5,0.8943594917440496,
LHX8-AS1,101024.5,0.6294357922374173,
USP9YP28,102600.0,0.6602866235628881,
BAZ2B-AS1,103332.0,0.8558261089017469,
